Shipment_ID,Product,Origin,Destination,Carrier,Spoiled_Flag,Departure_Time,Arrival_Time
SHP-61532,Humira (Adalimumab),Delhi,Chennai,Shadowfax,0,2025-07-10 00:00:00,2025-07-12 22:00:00
SHP-99624,Insulin Glargine,Chennai,Delhi ,DHL,0,2025-01-27 00:00:00,2025-01-29 11:00:00
SHP-93117,Insulin Glargine,Hyderabad,mumbai,DHL,0,2025-05-17 00:00:00,2025-05-19 18:00:00
SHP-89535,Amoxicillin,Chennai,Hyderabad,FedEx,0,23/04/2025 00:00,2025-04-24 22:00:00
SHP-66355,Insulin Glargine,Bangalore,Bangalore,DHL,0,2025-07-16 00:00:00,2025-07-18 09:00:00
SHP-27922,COVID-19 mRNA Vaccine,Mumbai,Mumbai,FedEx,1,2025-01-06 00:00:00,2025-01-07 01:00:00
SHP-97073,Amoxicillin,Hyderabad,Mumbai,FedEx,0,14/10/2025 00:00,2025-10-16 22:00:00
SHP-59415,Insulin Glargine,Delhi,Chennai ,Delhivery,0,2025-01-14 00:00:00,2025-01-16 18:00:00
SHP-75002,Amoxicillin,Bangalore,Hyderabad,BlueDart,0,2025-03-11 00:00:00,2025-03-13 11:00:00
SHP-45995,Insulin Glargine,Mumbai,Chennai,FedEx,0,15/02/2025 00:00,2025-02-17 03:00:00
SHP-19948,Insulin Glargine,Chennai,Chennai,FedEx,0,2025-10-30 00:00:00,2025-10-30 22:00:00
SHP-30539,Insulin Glargine,Mumbai,Delhi,,0,2025-02-27 00:00:00,2025-02-28 05:00:00
SHP-97034,COVID-19 mRNA Vaccine,Bangalore,Bangalore ,FedEx,0,2025-05-25 00:00:00,2025-05-25 12:00:00
SHP-11107,COVID-19 mRNA Vaccine,Bangalore,Mumbai,Shadowfax,0,08/01/2025 00:00,2025-01-09 21:00:00
SHP-18398,Amoxicillin,Mumbai,Hyderabad,BlueDart,0,2025-03-23 00:00:00,2025-03-25 16:00:00
SHP-43914,Insulin Glargine,Chennai,Bangalore,Shadowfax,0,2025-07-29 00:00:00,2025-07-30 23:00:00
SHP-94103,Insulin Glargine,Mumbai,Bangalore,DHL,0,2025-03-31 00:00:00,2025-04-01 20:00:00
SHP-33171,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,BlueDart,0,2025-07-07 00:00:00,2025-07-09 03:00:00
SHP-37386,Insulin Glargine,Bangalore,Bangalore,DHL,0,2025-02-26 00:00:00,2025-02-28 06:00:00
SHP-13159,COVID-19 mRNA Vaccine,Delhi,Delhi,FedEx,1,2025-04-23 00:00:00,2025-04-24 08:00:00
SHP-70895,Insulin Glargine,Delhi,Bangalore,Delhivery,0,20/05/2025 00:00,2025-05-21 07:00:00
SHP-15112,Amoxicillin,Hyderabad,Delhi ,Shadowfax,0,03/04/2025 00:00,2025-04-05 07:00:00
SHP-16650,Insulin Glargine,Bangalore,Mumbai,DHL,0,2025-05-28 00:00:00,2025-05-30 04:00:00
SHP-45540,Insulin Glargine,Delhi,Mumbai,FedEx,0,2025-05-15 00:00:00,2025-05-16 09:00:00
SHP-59857,Humira (Adalimumab),Mumbai,Chennai ,,0,2025-03-27 00:00:00,2025-03-28 04:00:00
SHP-73082,COVID-19 mRNA Vaccine,Chennai,Delhi ,Shadowfax,0,2025-11-11 00:00:00,2025-11-13 08:00:00
SHP-85143,Insulin Glargine,Mumbai,Mumbai,DHL,0,2025-04-24 00:00:00,2025-04-25 16:00:00
SHP-59203,Insulin Glargine,Chennai,bangalore,FedEx,0,14/04/2025 00:00,2025-04-16 08:00:00
SHP-54642,Humira (Adalimumab),Delhi,hyderabad,Delhivery,0,2025-10-17 00:00:00,2025-10-17 20:00:00
SHP-92046,Humira (Adalimumab),Hyderabad,Hyderabad,DHL,0,2025-10-17 00:00:00,2025-10-19 09:00:00
SHP-73128,COVID-19 mRNA Vaccine,Mumbai,Delhi,Shadowfax,0,2025-09-08 00:00:00,2025-09-09 17:00:00
SHP-22023,Humira (Adalimumab),Mumbai,chennai,Shadowfax,0,2025-03-23 00:00:00,2025-03-25 09:00:00
SHP-11179,Amoxicillin,Mumbai,Bangalore ,BlueDart,0,2025-11-06 00:00:00,2025-11-08 14:00:00
SHP-80317,Humira (Adalimumab),Chennai,Delhi,FedEx,0,24/12/2025 00:00,2025-12-26 05:00:00
SHP-75912,Amoxicillin,Delhi,hyderabad,BlueDart,0,2025-08-22 00:00:00,2025-08-24 09:00:00
SHP-33776,COVID-19 mRNA Vaccine,Mumbai,Delhi,Delhivery,0,14/08/2025 00:00,2025-08-16 09:00:00
SHP-77856,COVID-19 mRNA Vaccine,Mumbai,Bangalore,DHL,0,2025-07-27 00:00:00,2025-07-29 06:00:00
SHP-40841,COVID-19 mRNA Vaccine,Hyderabad,Mumbai ,Shadowfax,0,2025-09-14 00:00:00,2025-09-15 06:00:00
SHP-60723,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,FedEx,0,2025-12-20 00:00:00,2025-12-20 12:00:00
SHP-31521,COVID-19 mRNA Vaccine,Delhi,Mumbai,Shadowfax,0,2025-01-26 00:00:00,2025-01-27 09:00:00
SHP-19644,Amoxicillin,Delhi,Mumbai,BlueDart,0,2025-06-15 00:00:00,2025-06-17 20:00:00
SHP-52846,Amoxicillin,Bangalore,Mumbai ,BlueDart,0,2025-08-20 00:00:00,2025-08-22 01:00:00
SHP-45517,COVID-19 mRNA Vaccine,Hyderabad,Delhi,DHL,0,2025-01-28 00:00:00,2025-01-29 06:00:00
SHP-76546,Humira (Adalimumab),Bangalore,Hyderabad,FedEx,0,2025-04-14 00:00:00,2025-04-16 04:00:00
SHP-43966,Insulin Glargine,Chennai,Delhi,FedEx,1,2025-08-07 00:00:00,2025-08-09 19:00:00
SHP-66999,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,DHL,0,2025-10-04 00:00:00,2025-10-06 12:00:00
SHP-76632,Humira (Adalimumab),Mumbai,Bangalore ,BlueDart,0,2025-05-13 00:00:00,2025-05-14 19:00:00
SHP-37259,Insulin Glargine,Bangalore,Chennai,BlueDart,0,2025-01-07 00:00:00,2025-01-09 04:00:00
SHP-38728,COVID-19 mRNA Vaccine,Delhi,Bangalore,BlueDart,0,2025-09-06 00:00:00,2025-09-07 11:00:00
SHP-46573,COVID-19 mRNA Vaccine,Chennai,Delhi ,Shadowfax,0,2025-08-02 00:00:00,2025-08-02 17:00:00
SHP-48175,Amoxicillin,Mumbai,Delhi,Delhivery,0,2025-01-15 00:00:00,2025-01-16 23:00:00
SHP-53331,Insulin Glargine,Bangalore,Hyderabad,BlueDart,0,02/04/2025 00:00,2025-04-04 04:00:00
SHP-69694,Insulin Glargine,Chennai,Delhi,Delhivery,0,19/02/2025 00:00,2025-02-19 12:00:00
SHP-41540,Humira (Adalimumab),Chennai,Mumbai,Delhivery,0,24/03/2025 00:00,2025-03-25 02:00:00
SHP-78981,Amoxicillin,Mumbai,Delhi,FedEx,0,2025-11-05 00:00:00,2025-11-07 19:00:00
SHP-52775,Amoxicillin,Bangalore,Hyderabad ,DHL,0,20/01/2025 00:00,2025-01-20 17:00:00
SHP-31159,Amoxicillin,Chennai,Hyderabad,Shadowfax,0,17/03/2025 00:00,2025-03-20 00:00:00
SHP-62347,Amoxicillin,Chennai,Mumbai ,Delhivery,0,29/05/2025 00:00,2025-05-30 09:00:00
SHP-58007,Insulin Glargine,Hyderabad,Hyderabad,Shadowfax,0,2025-09-27 00:00:00,2025-09-29 20:00:00
SHP-50104,Insulin Glargine,Chennai,Chennai ,,0,22/03/2025 00:00,2025-03-23 06:00:00
SHP-25255,COVID-19 mRNA Vaccine,Hyderabad,Bangalore ,BlueDart,0,30/10/2025 00:00,2025-11-01 14:00:00
SHP-53110,COVID-19 mRNA Vaccine,Bangalore,Delhi,Delhivery,0,14/03/2025 00:00,2025-03-15 21:00:00
SHP-14723,Amoxicillin,Bangalore,chennai,DHL,0,2025-09-06 00:00:00,2025-09-07 11:00:00
SHP-32658,Amoxicillin,Bangalore,Delhi,FedEx,0,2025-03-16 00:00:00,2025-03-17 12:00:00
SHP-37232,Amoxicillin,Delhi,Chennai ,Shadowfax,0,2025-08-17 00:00:00,2025-08-19 14:00:00
SHP-71832,COVID-19 mRNA Vaccine,Bangalore,Delhi,BlueDart,0,2025-02-22 00:00:00,2025-02-23 22:00:00
SHP-17001,Humira (Adalimumab),Chennai,Mumbai,Shadowfax,0,2025-06-01 00:00:00,2025-06-02 05:00:00
SHP-50076,Humira (Adalimumab),Mumbai,Hyderabad,DHL,0,2025-04-13 00:00:00,2025-04-13 22:00:00
SHP-34851,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad,Delhivery,0,2025-06-01 00:00:00,2025-06-03 17:00:00
SHP-77450,COVID-19 mRNA Vaccine,Delhi,Mumbai ,DHL,0,2025-02-01 00:00:00,2025-02-04 00:00:00
SHP-21923,COVID-19 mRNA Vaccine,Bangalore,Chennai,Shadowfax,0,10/07/2025 00:00,2025-07-10 23:00:00
SHP-74875,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Shadowfax,0,01/07/2025 00:00,2025-07-02 00:00:00
SHP-58093,COVID-19 mRNA Vaccine,Mumbai,Chennai,DHL,0,2025-07-13 00:00:00,2025-07-13 22:00:00
SHP-35797,COVID-19 mRNA Vaccine,Mumbai,Hyderabad ,DHL,0,2025-12-05 00:00:00,2025-12-06 03:00:00
SHP-78883,Amoxicillin,Delhi,bangalore,DHL,0,2025-12-08 00:00:00,2025-12-10 20:00:00
SHP-63123,Amoxicillin,Hyderabad,Delhi ,,0,03/10/2025 00:00,2025-10-04 05:00:00
SHP-47722,Amoxicillin,Bangalore,Bangalore ,Shadowfax,0,2025-09-20 00:00:00,2025-09-22 20:00:00
SHP-20244,Amoxicillin,Delhi,Chennai,FedEx,0,2025-05-07 00:00:00,2025-05-07 23:00:00
SHP-49224,COVID-19 mRNA Vaccine,Chennai,Mumbai ,BlueDart,0,2025-09-10 00:00:00,2025-09-11 06:00:00
SHP-12874,Humira (Adalimumab),Chennai,Delhi,BlueDart,0,2025-11-09 00:00:00,2025-11-11 20:00:00
SHP-16032,Insulin Glargine,Delhi,Chennai,BlueDart,0,24/03/2025 00:00,2025-03-26 03:00:00
SHP-31386,COVID-19 mRNA Vaccine,Bangalore,Delhi ,FedEx,0,2025-04-29 00:00:00,2025-04-30 09:00:00
SHP-21643,Insulin Glargine,Delhi,Bangalore,DHL,0,2025-05-09 00:00:00,2025-05-10 21:00:00
SHP-94402,Humira (Adalimumab),Bangalore,Hyderabad,Shadowfax,0,06/05/2025 00:00,2025-05-09 00:00:00
SHP-36831,Amoxicillin,Mumbai,Chennai,Delhivery,0,2025-04-05 00:00:00,2025-04-07 11:00:00
SHP-35724,Humira (Adalimumab),Delhi,Mumbai,Delhivery,0,2025-06-22 00:00:00,2025-06-23 16:00:00
SHP-19519,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Shadowfax,0,06/12/2025 00:00,2025-12-07 03:00:00
SHP-62823,Amoxicillin,Delhi,Chennai,FedEx,0,30/08/2025 00:00,2025-08-31 11:00:00
SHP-48457,COVID-19 mRNA Vaccine,Delhi,Mumbai,Delhivery,0,2025-08-18 00:00:00,2025-08-18 18:00:00
SHP-50706,Amoxicillin,Bangalore,Chennai,BlueDart,0,2025-03-05 00:00:00,2025-03-05 15:00:00
SHP-51600,Insulin Glargine,Bangalore,Bangalore,Delhivery,0,2025-02-12 00:00:00,2025-02-13 04:00:00
SHP-27047,Insulin Glargine,Hyderabad,Chennai ,Shadowfax,0,2025-04-08 00:00:00,2025-04-09 16:00:00
SHP-64894,Insulin Glargine,Delhi,Delhi,BlueDart,0,22/02/2025 00:00,2025-02-24 00:00:00
SHP-44176,Humira (Adalimumab),Chennai,Bangalore,Delhivery,0,2025-08-14 00:00:00,2025-08-14 20:00:00
SHP-97458,COVID-19 mRNA Vaccine,Delhi,Chennai,Shadowfax,0,2025-01-09 00:00:00,2025-01-09 13:00:00
SHP-14985,Humira (Adalimumab),Delhi,Hyderabad,FedEx,0,2025-05-18 00:00:00,2025-05-19 18:00:00
SHP-22758,Insulin Glargine,Bangalore,Chennai,Shadowfax,0,2025-11-19 00:00:00,2025-11-21 23:00:00
SHP-29347,COVID-19 mRNA Vaccine,Delhi,Delhi,FedEx,0,2025-12-07 00:00:00,2025-12-07 16:00:00
SHP-35786,Insulin Glargine,Delhi,Mumbai,BlueDart,1,2025-05-19 00:00:00,2025-05-21 04:00:00
SHP-28764,Humira (Adalimumab),Chennai,mumbai ,Shadowfax,0,2025-04-23 00:00:00,2025-04-24 17:00:00
SHP-89893,Humira (Adalimumab),Bangalore,Mumbai,DHL,0,2025-05-13 00:00:00,2025-05-15 01:00:00
SHP-90566,Humira (Adalimumab),Delhi,Hyderabad,DHL,0,26/12/2025 00:00,2025-12-29 00:00:00
SHP-53383,Insulin Glargine,Mumbai,Delhi,DHL,0,2025-05-15 00:00:00,2025-05-16 22:00:00
SHP-72013,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,DHL,0,2025-07-21 00:00:00,2025-07-22 22:00:00
SHP-15060,COVID-19 mRNA Vaccine,Chennai,Mumbai,DHL,0,2025-03-15 00:00:00,2025-03-17 06:00:00
SHP-63342,Insulin Glargine,Delhi,Delhi,,0,2025-01-24 00:00:00,2025-01-26 11:00:00
SHP-73829,COVID-19 mRNA Vaccine,Mumbai,Chennai,Shadowfax,0,2025-02-11 00:00:00,2025-02-13 09:00:00
SHP-56219,Insulin Glargine,Delhi,Hyderabad ,BlueDart,0,20/07/2025 00:00,2025-07-20 20:00:00
SHP-53493,COVID-19 mRNA Vaccine,Delhi,Delhi ,DHL,0,2025-09-23 00:00:00,2025-09-24 14:00:00
SHP-30891,Amoxicillin,Bangalore,Delhi,DHL,0,29/07/2025 00:00,2025-07-29 20:00:00
SHP-20579,Amoxicillin,Bangalore,Bangalore,BlueDart,0,2025-02-01 00:00:00,2025-02-02 02:00:00
SHP-95061,Humira (Adalimumab),Bangalore,Delhi,BlueDart,0,21/12/2025 00:00,2025-12-22 15:00:00
SHP-47674,Amoxicillin,Mumbai,Bangalore,DHL,0,2025-06-19 00:00:00,2025-06-19 14:00:00
SHP-12113,Amoxicillin,Delhi,Hyderabad,FedEx,0,2025-06-12 00:00:00,2025-06-13 09:00:00
SHP-86866,Amoxicillin,Hyderabad,Hyderabad,BlueDart,0,18/07/2025 00:00,2025-07-19 12:00:00
SHP-59360,Insulin Glargine,Chennai,Chennai,Shadowfax,0,2025-08-23 00:00:00,2025-08-25 23:00:00
SHP-15010,Amoxicillin,Bangalore,Bangalore,Shadowfax,0,2025-01-12 00:00:00,2025-01-14 20:00:00
SHP-23214,Amoxicillin,Bangalore,Bangalore,FedEx,0,2025-12-17 00:00:00,2025-12-19 15:00:00
SHP-53942,Humira (Adalimumab),Delhi,Mumbai,Delhivery,0,2025-02-03 00:00:00,2025-02-04 06:00:00
SHP-91754,Amoxicillin,Delhi,Mumbai,FedEx,0,2025-10-26 00:00:00,2025-10-27 19:00:00
SHP-99680,Amoxicillin,Mumbai,Chennai,DHL,0,2025-03-27 00:00:00,2025-03-29 19:00:00
SHP-11599,COVID-19 mRNA Vaccine,Mumbai,Hyderabad,Delhivery,0,2025-04-27 00:00:00,2025-04-28 11:00:00
SHP-66382,Humira (Adalimumab),Bangalore,Mumbai,DHL,0,2025-12-21 00:00:00,2025-12-21 16:00:00
SHP-46304,Humira (Adalimumab),Delhi,Delhi,Shadowfax,0,2025-03-12 00:00:00,2025-03-14 15:00:00
SHP-44851,Humira (Adalimumab),Hyderabad,Hyderabad,BlueDart,0,2025-12-15 00:00:00,2025-12-15 22:00:00
SHP-20126,Humira (Adalimumab),Chennai,Delhi,DHL,0,2025-11-27 00:00:00,2025-11-27 14:00:00
SHP-11096,Humira (Adalimumab),Delhi,Bangalore,Shadowfax,0,2025-09-20 00:00:00,2025-09-20 18:00:00
SHP-29298,Humira (Adalimumab),Delhi,Hyderabad,FedEx,0,2025-05-08 00:00:00,2025-05-09 16:00:00
SHP-47887,Insulin Glargine,Mumbai,chennai,DHL,0,07/03/2025 00:00,2025-03-08 19:00:00
SHP-55927,Amoxicillin,Chennai,Bangalore,Shadowfax,0,2025-05-20 00:00:00,2025-05-22 07:00:00
SHP-62129,Humira (Adalimumab),Bangalore,Bangalore,BlueDart,0,2025-05-22 00:00:00,2025-05-23 19:00:00
SHP-11453,Amoxicillin,Delhi,Delhi ,DHL,0,24/02/2025 00:00,2025-02-25 13:00:00
SHP-52101,Amoxicillin,Bangalore,bangalore,Shadowfax,0,11/08/2025 00:00,2025-08-11 14:00:00
SHP-66723,Insulin Glargine,Delhi,Mumbai,DHL,0,2025-12-12 00:00:00,2025-12-12 17:00:00
SHP-33710,Humira (Adalimumab),Bangalore,Hyderabad,BlueDart,0,2025-04-19 00:00:00,2025-04-20 05:00:00
SHP-43523,COVID-19 mRNA Vaccine,Chennai,Mumbai,DHL,0,14/04/2025 00:00,2025-04-16 22:00:00
SHP-28575,Insulin Glargine,Mumbai,delhi,DHL,0,31/10/2025 00:00,2025-11-03 00:00:00
SHP-64626,COVID-19 mRNA Vaccine,Chennai,Delhi,Shadowfax,0,2025-07-15 00:00:00,2025-07-16 06:00:00
SHP-99120,Amoxicillin,Hyderabad,Hyderabad,Delhivery,0,2025-01-28 00:00:00,2025-01-29 11:00:00
SHP-12145,Amoxicillin,Mumbai,Bangalore,DHL,0,2025-08-31 00:00:00,2025-09-01 13:00:00
SHP-77072,Insulin Glargine,Chennai,Chennai,Delhivery,0,30/06/2025 00:00,2025-06-30 12:00:00
SHP-51780,Insulin Glargine,Hyderabad,Delhi,FedEx,0,12/10/2025 00:00,2025-10-14 20:00:00
SHP-85971,COVID-19 mRNA Vaccine,Delhi,Hyderabad,DHL,0,2025-08-12 00:00:00,2025-08-14 04:00:00
SHP-79888,Humira (Adalimumab),Delhi,Chennai,Delhivery,0,2025-10-15 00:00:00,2025-10-15 20:00:00
SHP-79435,COVID-19 mRNA Vaccine,Bangalore,Bangalore ,FedEx,0,2025-06-17 00:00:00,2025-06-19 22:00:00
SHP-65901,Insulin Glargine,Mumbai,Delhi,Shadowfax,0,2025-01-08 00:00:00,2025-01-10 04:00:00
SHP-47111,COVID-19 mRNA Vaccine,Delhi,Hyderabad,DHL,0,2025-01-02 00:00:00,2025-01-04 13:00:00
SHP-54888,Insulin Glargine,Mumbai,Hyderabad ,Shadowfax,0,2025-10-07 00:00:00,2025-10-08 23:00:00
SHP-16221,COVID-19 mRNA Vaccine,Delhi,Hyderabad,FedEx,0,2025-11-22 00:00:00,2025-11-24 17:00:00
SHP-76987,Insulin Glargine,Bangalore,Delhi,Shadowfax,0,2025-12-29 00:00:00,2025-12-31 17:00:00
SHP-70789,Insulin Glargine,Chennai,Chennai,Shadowfax,0,2025-01-11 00:00:00,2025-01-14 00:00:00
SHP-48752,Insulin Glargine,Bangalore,Hyderabad,,0,2025-11-22 00:00:00,2025-11-22 20:00:00
SHP-58188,Humira (Adalimumab),Hyderabad,Bangalore,FedEx,0,2025-12-16 00:00:00,2025-12-16 18:00:00
SHP-98973,COVID-19 mRNA Vaccine,Delhi,Hyderabad,Shadowfax,0,18/11/2025 00:00,2025-11-19 08:00:00
SHP-86251,COVID-19 mRNA Vaccine,Hyderabad,Chennai ,Delhivery,0,2025-07-22 00:00:00,2025-07-24 21:00:00
SHP-69689,COVID-19 mRNA Vaccine,Hyderabad,Delhi,FedEx,0,2025-05-19 00:00:00,2025-05-21 13:00:00
SHP-22212,Insulin Glargine,Mumbai,Hyderabad ,BlueDart,0,2025-09-06 00:00:00,2025-09-07 08:00:00
SHP-93809,COVID-19 mRNA Vaccine,Delhi,Hyderabad,DHL,0,04/03/2025 00:00,2025-03-04 12:00:00
SHP-91183,COVID-19 mRNA Vaccine,Hyderabad,Bangalore ,Shadowfax,0,2025-08-26 00:00:00,2025-08-26 16:00:00
SHP-41339,Insulin Glargine,Chennai,Bangalore,Delhivery,0,2025-05-29 00:00:00,2025-05-31 01:00:00
SHP-23620,Amoxicillin,Hyderabad,Hyderabad,BlueDart,0,28/06/2025 00:00,2025-06-29 15:00:00
SHP-67381,Insulin Glargine,Chennai,Hyderabad ,FedEx,1,2025-12-19 00:00:00,2025-12-19 13:00:00
SHP-29558,COVID-19 mRNA Vaccine,Mumbai,Bangalore ,Shadowfax,0,2025-01-15 00:00:00,2025-01-17 23:00:00
SHP-81321,Insulin Glargine,Hyderabad,Chennai,BlueDart,0,27/05/2025 00:00,2025-05-29 07:00:00
SHP-45665,Amoxicillin,Bangalore,Mumbai,BlueDart,0,2025-06-04 00:00:00,2025-06-05 16:00:00
SHP-39936,Insulin Glargine,Mumbai,Mumbai,Delhivery,0,2025-11-14 00:00:00,2025-11-15 08:00:00
SHP-78270,COVID-19 mRNA Vaccine,Chennai,Hyderabad ,DHL,1,2025-06-20 00:00:00,2025-06-20 17:00:00
SHP-18971,Amoxicillin,Mumbai,Bangalore,DHL,0,2025-08-15 00:00:00,2025-08-15 18:00:00
SHP-52612,Humira (Adalimumab),Hyderabad,Delhi,DHL,0,2025-07-10 00:00:00,2025-07-11 13:00:00
SHP-15732,COVID-19 mRNA Vaccine,Delhi,Delhi,FedEx,0,2025-02-14 00:00:00,2025-02-15 07:00:00
SHP-53676,Amoxicillin,Delhi,Mumbai,BlueDart,0,2025-04-18 00:00:00,2025-04-18 22:00:00
SHP-57963,Amoxicillin,Chennai,Chennai,,0,2025-09-05 00:00:00,2025-09-06 02:00:00
SHP-17338,Humira (Adalimumab),Chennai,Mumbai,BlueDart,0,2025-03-09 00:00:00,2025-03-11 08:00:00
SHP-74700,Insulin Glargine,Delhi,hyderabad ,Delhivery,0,2025-01-29 00:00:00,2025-01-29 16:00:00
SHP-51105,Insulin Glargine,Chennai,Chennai,Delhivery,0,12/10/2025 00:00,2025-10-14 17:00:00
SHP-44192,COVID-19 mRNA Vaccine,Mumbai,Delhi,FedEx,0,2025-03-21 00:00:00,2025-03-22 21:00:00
SHP-68551,Humira (Adalimumab),Bangalore,Bangalore,FedEx,1,20/11/2025 00:00,2025-11-22 19:00:00
SHP-63125,Insulin Glargine,Bangalore,Bangalore,Delhivery,0,01/08/2025 00:00,2025-08-03 22:00:00
SHP-29766,Humira (Adalimumab),Mumbai,Hyderabad ,Shadowfax,0,2025-09-05 00:00:00,2025-09-07 01:00:00
SHP-36762,Insulin Glargine,Bangalore,Mumbai,DHL,0,2025-11-14 00:00:00,2025-11-16 00:00:00
SHP-18745,Amoxicillin,Hyderabad,Hyderabad,DHL,0,2025-09-13 00:00:00,2025-09-15 06:00:00
SHP-36027,Insulin Glargine,Mumbai,bangalore,Delhivery,0,30/06/2025 00:00,2025-07-01 18:00:00
SHP-36408,Humira (Adalimumab),Chennai,Delhi,DHL,0,2025-06-04 00:00:00,2025-06-05 20:00:00
SHP-96550,Amoxicillin,Mumbai,bangalore,Shadowfax,0,2025-05-13 00:00:00,2025-05-14 21:00:00
SHP-96180,Amoxicillin,Delhi,Chennai,Shadowfax,0,2025-12-23 00:00:00,2025-12-25 07:00:00
SHP-89617,Amoxicillin,Chennai,Bangalore,BlueDart,0,2025-01-30 00:00:00,2025-01-30 12:00:00
SHP-11205,Humira (Adalimumab),Delhi,Bangalore,FedEx,0,20/12/2025 00:00,2025-12-21 11:00:00
SHP-65823,COVID-19 mRNA Vaccine,Chennai,Chennai,DHL,0,2025-09-17 00:00:00,2025-09-19 17:00:00
SHP-45912,COVID-19 mRNA Vaccine,Bangalore,Mumbai ,Shadowfax,0,29/08/2025 00:00,2025-08-30 22:00:00
SHP-50345,COVID-19 mRNA Vaccine,Mumbai,bangalore ,FedEx,0,2025-12-30 00:00:00,2025-12-31 09:00:00
SHP-23293,Humira (Adalimumab),Hyderabad,Hyderabad,,0,2025-04-11 00:00:00,2025-04-12 09:00:00
SHP-60896,Amoxicillin,Chennai,Bangalore ,BlueDart,0,2025-02-23 00:00:00,2025-02-24 07:00:00
SHP-39971,COVID-19 mRNA Vaccine,Chennai,hyderabad,FedEx,0,2025-03-15 00:00:00,2025-03-17 13:00:00
SHP-64479,Humira (Adalimumab),Delhi,Chennai,,0,2025-04-20 00:00:00,2025-04-21 01:00:00
SHP-84712,COVID-19 mRNA Vaccine,Bangalore,Bangalore ,Delhivery,0,2025-05-02 00:00:00,2025-05-02 12:00:00
SHP-48122,Insulin Glargine,Delhi,Chennai,BlueDart,0,2025-05-28 00:00:00,2025-05-28 22:00:00
SHP-12808,COVID-19 mRNA Vaccine,Delhi,Chennai,,0,2025-05-03 00:00:00,2025-05-05 18:00:00
SHP-35002,COVID-19 mRNA Vaccine,Bangalore,Mumbai ,DHL,0,2025-03-11 00:00:00,2025-03-12 16:00:00
SHP-87883,Amoxicillin,Hyderabad,Bangalore,FedEx,0,2025-02-28 00:00:00,2025-03-01 17:00:00
SHP-36528,Humira (Adalimumab),Delhi,Hyderabad,DHL,0,2025-07-08 00:00:00,2025-07-08 23:00:00
SHP-39288,Amoxicillin,Delhi,Hyderabad,Shadowfax,0,2025-09-26 00:00:00,2025-09-26 12:00:00
SHP-45409,Amoxicillin,Chennai,Bangalore,FedEx,0,2025-05-15 00:00:00,2025-05-16 16:00:00
SHP-13101,Amoxicillin,Bangalore,Mumbai,Shadowfax,0,2026-01-01 00:00:00,2026-01-01 17:00:00
SHP-48041,Amoxicillin,Mumbai,Mumbai,Delhivery,0,2025-03-05 00:00:00,2025-03-07 14:00:00
SHP-83815,Amoxicillin,Hyderabad,mumbai,,0,07/09/2025 00:00,2025-09-08 07:00:00
SHP-20774,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad,DHL,0,2025-01-24 00:00:00,2025-01-25 03:00:00
SHP-70207,Amoxicillin,Bangalore,Chennai,DHL,0,2025-12-09 00:00:00,2025-12-10 23:00:00
SHP-21831,Amoxicillin,Chennai,Mumbai,FedEx,0,2025-03-09 00:00:00,2025-03-10 15:00:00
SHP-77053,Humira (Adalimumab),Chennai,Hyderabad,DHL,0,2025-06-08 00:00:00,2025-06-09 16:00:00
SHP-83454,Insulin Glargine,Bangalore,Hyderabad,FedEx,0,21/04/2025 00:00,2025-04-22 03:00:00
SHP-75316,COVID-19 mRNA Vaccine,Chennai,chennai,BlueDart,0,2025-01-20 00:00:00,2025-01-21 00:00:00
SHP-55532,COVID-19 mRNA Vaccine,Hyderabad,Bangalore ,DHL,0,2025-09-12 00:00:00,2025-09-13 19:00:00
SHP-15764,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,FedEx,0,2025-04-24 00:00:00,2025-04-25 07:00:00
SHP-62656,Amoxicillin,Mumbai,Mumbai,FedEx,0,2025-02-26 00:00:00,2025-02-27 16:00:00
SHP-91460,Amoxicillin,Bangalore,Mumbai,DHL,0,2025-10-17 00:00:00,2025-10-19 21:00:00
SHP-92650,Amoxicillin,Delhi,Chennai,BlueDart,0,2025-04-19 00:00:00,2025-04-21 11:00:00
SHP-14136,Humira (Adalimumab),Delhi,Mumbai,DHL,0,2025-07-12 00:00:00,2025-07-13 23:00:00
SHP-57997,Insulin Glargine,Mumbai,Chennai,FedEx,0,2025-10-11 00:00:00,2025-10-13 03:00:00
SHP-92611,Amoxicillin,Mumbai,Hyderabad,BlueDart,0,12/01/2025 00:00,2025-01-13 13:00:00
SHP-66033,Insulin Glargine,Chennai,Mumbai,Shadowfax,0,22/09/2025 00:00,2025-09-22 23:00:00
SHP-25367,Humira (Adalimumab),Mumbai,Hyderabad,Delhivery,0,2025-09-07 00:00:00,2025-09-08 16:00:00
SHP-52370,COVID-19 mRNA Vaccine,Mumbai,delhi,DHL,0,08/04/2025 00:00,2025-04-10 02:00:00
SHP-33679,Amoxicillin,Delhi,Chennai,FedEx,0,15/01/2025 00:00,2025-01-16 05:00:00
